,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE,"LAKE GRANBURY,POSSUM KINGDOM LAKE,LAKE WHITNEY","LAKE GEORGETOWN,STILLHOUSE HOLLOW LAKE"
2016-11-05,19.49335393,18.93285061,19.12098729,19.05228147,18.32735272,16.18449708,19.37630019,19.83411454,19.30094717,19.27112861,21.0691348,18.34116909,20.93206349,21.0908336,16.67919717106253,19.287759399946527
2016-11-06,16.69178064,15.88528075,16.16368124,16.12627977,16.09909956,16.32540883,17.60610601,17.72089248,15.98118488,16.9454261,18.22336958,15.96760353,18.57028986,18.0147627,16.244703335311957,17.049899464430776
2016-11-07,17.72116508,16.92488249,17.89220503,17.45689477,16.3490997,17.07779953,17.68685052,18.33130386,19.21002099,17.55025509,20.63082143,16.57766818,20.31164642,20.52377743,17.00492321302254,17.571854935737658
2016-11-08,18.87392164,18.66931955,18.7777382,18.80398756,19.07927831,18.37584104,18.21016413,18.68612799,18.8172782,18.47302237,20.07695155,18.80502868,18.98275228,19.34796045,18.4523951671056,18.431456576511355
2016-11-09,17.01980275,16.86416508,16.93562485,16.81764461,16.16934743,13.91687974,16.79470882,17.63244594,17.4657492,16.78228097,18.50091153,16.75625241,18.21053666,18.53438397,14.510212037368357,16.78424618686597
2016-11-10,14.64745021,14.48588173,15.62025254,14.72562852,12.99782351,12.23633458,14.63821834,15.16893775,16.23102186,14.52297947,16.30850812,13.44214114,15.16959655,15.70324817,12.574506433858652,14.541202201280115
2016-11-11,14.67249021,14.96012428,15.7926149,14.78462546,14.11701546,13.62011802,14.2552634,14.83121235,15.93562093,14.26247545,16.11540464,14.64684289,14.37642444,15.18936073,13.858359043934456,14.261335007984828
2016-11-12,16.12998527,16.52004993,16.86756516,16.19869227,15.16829864,13.84811256,15.95391121,16.30668669,16.85513744,15.90242361,16.41873003,16.134986,16.51649932,16.5475762,14.351745337819693,15.910565348105015
2016-11-13,14.74848925,14.42893013,15.86955759,14.58179146,12.34898475,11.36320613,16.00225008,16.62373726,16.31701104,15.11715102,18.06698356,13.39637253,15.20208803,16.00187457,11.870585901597767,15.257111801693389
2016-11-14,15.8622975,15.86124134,16.8573484,15.62391848,14.30148607,14.32058235,16.24658009,16.70287538,15.99644004,15.83173444,17.92337815,15.11812268,13.15497038,14.14793412,14.548813161463737,15.89733401419467
2016-11-15,17.82588827,17.28475901,17.76680992,17.62154021,16.94077028,16.76455014,17.99273587,18.56270136,18.26575018,17.60365464,19.01016395,16.85471017,16.19164018,16.75718069,16.820241969717642,17.66518008449999
2016-11-16,18.62686908,18.67608154,18.87605859,18.54947121,18.09248161,18.5329852,18.62274545,19.24328086,19.36441341,18.55793459,19.6131468,18.47957435,18.10540999,18.56436608,18.53897370222617,18.568183136222405
2016-11-17,19.86002049,20.127072,21.02138725,19.88670734,18.57098918,18.99368894,19.25879362,20.02870871,20.51424448,19.65537641,20.51625906,19.65102196,19.02067222,19.53152588,19.170012207653645,19.59266474324651
2016-11-18,19.45593823,19.573239,20.66491232,19.75467468,18.31984862,16.94059117,20.1451975,20.79309626,21.29943684,19.60110389,21.66966153,19.23963041,20.2653745,20.79037052,17.44228155594463,19.687141453942253
2016-11-19,10.83856916,9.852423456,11.5794145,10.2579117,7.977670967,6.322610603,12.78509654,13.80131323,12.38747053,11.42095548,16.20360462,8.401038198,14.69994979,14.38048334,6.87547799373496,11.636667209597423
2016-11-20,6.933410193,6.734448474,7.127935067,6.615306823,6.198607722,6.200958512,6.741791662,7.323308841,7.718176577,6.883390273,8.142003832,6.558615615,7.757459153,7.795303596,6.2897108866652784,6.860999273870187
2016-11-21,9.38188973,9.236950348,9.2233947,8.971486216,9.424823621,11.63305308,8.334464821,8.82856855,9.412178748,8.965809839,9.840515472,9.682763838,8.54806187,8.77049347,11.19340244676676,8.865975203272889
2016-11-22,14.39756208,14.32110374,14.92278521,14.39704338,13.99448609,15.07118093,14.58661464,14.57158348,14.21556404,14.23924714,15.23789003,14.31149708,12.49669687,13.04915865,14.915756653929074,14.29417638920164
2016-11-23,15.55283424,16.0149326,15.27068943,15.63371749,15.87572735,15.20734783,15.11539267,16.13513715,16.49712456,15.38137676,18.59030758,16.75551794,17.97707148,18.0078767,15.461808735874842,15.339316675613054
2016-11-24,12.09427639,11.33037839,12.15355186,11.64776326,11.04870821,10.97861176,12.25962102,12.86336371,12.78255498,12.11154718,13.32981639,10.72701638,13.03638171,12.99436255,10.978981012090296,12.134962107584197
2016-11-25,13.62358638,12.85130928,13.30997145,13.03232151,13.05833237,13.15836826,13.83720041,14.44697214,13.74599027,13.68368804,15.1602373,12.86876535,13.52647064,13.79989247,13.097294000599554,13.707962962746844
2016-11-26,12.18486488,12.40836242,12.50514769,12.08660714,11.26870257,10.05813683,13.27778521,13.38817038,12.58992948,12.70861373,14.65153527,11.98524602,15.46887994,15.24287709,10.491059154155732,12.798616859433201
2016-11-27,13.17881255,13.11945688,13.42910066,12.99288509,12.026705,11.84184045,14.80611664,15.16489374,13.73516483,13.34717558,16.04196683,13.02900404,11.53064095,12.73140832,12.093833162926,13.577878040809512
2016-11-28,17.21489006,16.56310182,16.56688339,16.54608607,17.1120788,15.37688514,17.73535884,17.67591908,16.11308549,17.58529701,17.61815104,16.55207743,13.93808292,14.35206223,15.619554563011521,17.609026298594138
2016-11-29,14.70463646,16.26080648,16.61266324,15.35355488,14.34786914,13.7183524,14.62636213,15.39570747,16.54198216,14.26355265,16.84722786,16.07448609,15.99056427,16.64317551,14.219063453631192,14.320923740673818
2016-11-30,14.78090013,14.56917828,15.06825706,14.83271585,12.75257013,9.118079963,15.28397266,15.93314383,15.69558496,14.89732783,16.73210608,13.18098562,15.53786159,16.0642668,10.073662314522942,14.958468006382638
2016-12-01,8.5043757,7.918171354,8.735304684,8.031690015,7.038605179,6.602097649,8.589140743,9.13483348,9.347581562,8.391112979,9.583689089,7.412827277,9.269982936,9.264169074,6.81250240635157,8.422427124386658
2016-12-02,9.831353259,9.744177809,10.26359684,9.444809296,9.502582061,9.293093139,9.714300321,9.960145846,10.28969344,9.983178423,10.4392515,9.71633742,9.372261826,9.59168056,9.382552157046346,9.940660708275328
2016-12-03,12.04419923,12.58093549,12.2952227,12.2979413,11.63686566,8.684292443,11.56600294,12.65958714,12.85329475,11.39206384,13.51857101,12.83396546,10.88457036,11.54514132,9.515953244566353,11.419568843115746
2016-12-04,8.707057646,8.762592811,9.322823478,8.809221519,7.528205726,6.239727511,8.639606518,9.230804949,9.375235241,8.402187717,9.789615935,8.328768677,8.320708821,8.976653236,6.706881428327809,8.439730770064216
2016-12-05,8.485508029,8.365872957,8.993056551,8.458233923,6.711724968,6.246787202,8.279284028,8.939273092,9.532908712,8.359419451,9.703380559,7.458216147,8.871023924,9.238444955,6.57436062507437,8.346747630464556
2016-12-06,7.775577619,8.301192706,8.987108004,7.867126498,6.680441747,7.561283786,7.628526449,8.354692041,8.952937903,7.804494021,8.914749625,7.551990534,8.649454299,9.065982688,7.624088092403615,7.776668255452573
2016-12-07,5.930414176,6.296886187,7.97897538,6.481013247,3.75378943,3.353033782,6.176359006,7.273481086,9.415730877,5.594761585,9.695910941,5.090113719,9.946934599,10.21795584,3.8145621928198405,5.686729629428857
2016-12-08,5.802353852,5.738955928,6.976983005,5.992491816,3.229054439,1.74150896,7.067362046,7.502598613,7.84468905,5.922697636,8.72725093,4.461424967,8.854529926,9.352604277,2.4113021856719907,6.103703506235818
2016-12-09,-0.387210534,-1.056664471,-0.151367112,-0.517989568,-2.349262412,-2.759938359,0.305779687,1.141522948,0.585929896,-0.600799962,3.256993649,-1.92963462,2.253565522,2.157038562,-2.513752152055818,-0.4574424531338612
2016-12-10,2.828378126,2.057823876,2.581454083,2.637230408,1.844510346,0.52724309,1.863846801,2.20475236,2.68986138,2.36815495,3.715754101,1.130066242,2.698981985,2.672923236,0.7313729148658691,2.28840866403243
2016-12-11,6.748734808,5.821111398,6.030063169,6.428429859,6.07159682,6.53232994,6.906704314,7.148682044,6.511587001,6.922371273,8.304066726,6.297598447,5.781710328,6.265133587,6.4428908969510905,6.919893855581436
2016-12-12,12.8137169,13.04141638,13.39834242,12.85995289,11.41760769,10.22515894,12.85318981,13.10882523,13.70921229,12.65518812,15.47518506,12.55421453,15.09799114,15.50104407,10.746290502204948,12.686498142303055
2016-12-13,10.12214291,8.73664878,9.554676744,9.518183044,8.376235063,6.567425831,11.25455454,11.56456345,10.64092517,10.63717648,13.36022204,7.786270719,15.49697722,15.1382336,6.900214831716486,10.734802519596009
2016-12-14,8.802399639,7.732325513,9.172956956,8.413181456,5.374220605,3.933927305,11.63555383,12.89144051,11.64546857,9.800063837,15.0856029,6.077964299,14.19106379,14.70149129,4.51782241572812,10.090310009231477
2016-12-15,6.981760309,6.367451058,7.566608211,6.586573186,5.218455069,3.567179434,8.015486999,8.392589547,8.911482262,7.577271093,11.67762206,5.247018115,9.266362664,9.809085803,4.009476316267179,7.646566207553886
2016-12-16,6.258416134,6.028353056,6.72491004,6.181466592,5.25879359,4.274323659,6.97935288,7.659485071,7.331670048,6.364890183,9.589125374,5.550196707,6.401143705,7.135964224,4.578052071547645,6.462055216023026
2016-12-17,16.24923809,15.24967154,13.41813985,15.52000594,16.84751493,17.61712608,15.51651983,14.98590692,13.84003902,16.14518399,14.60826772,17.20151526,13.35544697,13.83428993,17.36304253096287,16.045773278552378
2016-12-18,9.237475789,7.113586687,8.688181517,8.247222748,5.621131557,0.96830702,9.535670104,9.768597225,9.662554755,9.448689379,11.03487077,4.384189442,11.50377957,11.26860076,1.9066603478569797,9.462443647661472
2016-12-19,-4.944848276,-5.765515321,-4.916624688,-5.179320899,-7.355272307,-8.153971345,-3.928179436,-3.241338637,-3.84220028,-4.908708185,-2.58903465,-6.942112535,-0.55706559,-1.169546804,-7.8030785461485515,-4.753657099325042
2016-12-20,-2.119182424,-2.889047963,-2.155705876,-2.367326424,-3.193060014,-3.241165574,-1.885947097,-1.311734329,-1.278040925,-2.232424054,-0.023543493,-3.609026173,0.761614283,0.710687999,-3.254636848706528,-2.177635626430697
2016-12-21,7.002351848,5.972051905,5.056574733,6.1890999,7.340221275,8.622227267,6.307619096,6.817373973,5.541842337,6.940849169,8.011460467,7.1783246,5.630728585,5.760716298,8.221043623009658,6.840716449382328
2016-12-22,12.16969146,10.72347244,10.61906733,11.53456372,10.82981528,11.22200074,12.03911032,12.43165131,12.48370598,12.2121042,13.5075878,10.96779494,13.62693845,13.78678812,11.148610438814316,12.184748664594762
2016-12-23,10.18583921,8.928654673,10.02956858,9.786110528,7.559185993,5.622839373,11.45610114,12.30738444,11.70939936,10.48706468,13.95679714,7.377428427,13.25571455,13.80829402,6.1177228860546675,10.640298489141088
2016-12-24,13.12917691,11.04466185,12.12386376,12.16379987,11.88783199,10.27925753,14.11367437,14.20777919,14.04366312,13.82153814,16.32037818,10.42685375,14.6493334,15.11942099,10.36298157726345,13.867733664274716
2016-12-25,20.13220019,19.51564463,20.55964392,20.06378982,15.73895307,13.52197468,21.07637754,21.58958787,21.57800568,20.83605773,22.41920958,17.35227922,20.98906175,21.63338024,14.496674021660967,20.874059519838084
2016-12-26,21.65582904,21.71547106,22.5552738,21.6612057,19.94150031,15.63689954,21.57051867,22.42002039,22.89907393,21.52146752,23.68692074,20.79843652,21.48926155,22.23295402,16.777753296992447,21.52922398208116
2016-12-27,19.2818925,16.48137382,18.85793647,18.52207124,14.32419824,10.54684485,21.0725768,21.58428543,20.73440776,19.92293003,22.94684845,14.38189712,19.95011456,20.70265106,11.517002039173272,20.104723761201658
2016-12-28,15.77577966,15.34273192,17.35886578,15.48569828,12.81446083,9.599654973,17.58206688,17.90029203,17.4909446,16.61590748,19.94024498,13.16287525,17.91722689,18.64498288,10.520844115571698,16.768686339424413
2016-12-29,18.75956427,18.53844029,19.06889886,18.6129264,16.80689161,13.72409385,19.00528529,19.59205254,19.11064471,18.87599668,20.84793456,17.88284644,18.18119592,19.11765998,14.636108712155927,18.896441097735174
2016-12-30,9.943519394,9.31860568,9.877114397,9.871319065,8.786426877,6.311648785,9.742871853,10.21915253,10.76846337,9.708712762,11.8444019,8.204273263,10.21739534,10.48917005,6.797185139235324,9.714114341658547
2016-12-31,7.82309622,7.498852772,8.091506141,7.698456197,6.457476246,6.886334623,8.618910425,9.207976084,8.482126954,8.093758764,9.872184057,6.634447657,7.789908202,7.902226588,6.9091926952304705,8.17680103610584
2017-01-01,14.98466817,14.24039276,14.7138109,14.62359126,13.34962515,9.680296821,15.85159148,16.67266112,16.43755052,15.24155309,16.77008249,13.00926915,12.9141193,14.28400294,10.471353964240915,15.338018507020527
2017-01-02,14.27217839,12.97116312,13.91960799,13.83587455,13.55733795,11.96324087,14.38111741,15.02695643,15.77789427,14.24435822,16.89171462,13.11267479,17.20773146,17.79064539,12.1874362315818,14.265983961118913
2017-01-03,15.01612136,15.55086196,15.70486761,15.39664377,14.32114698,12.91580753,13.79665861,14.22269396,15.91893958,14.44285964,15.16043874,15.55465384,14.92220182,15.21833637,13.45824596057088,14.34067582196513
2017-01-04,8.384273881,6.157560518,7.671920623,7.585181914,4.531554879,2.916541054,10.54797262,11.50765086,10.16741601,9.207276787,13.03002637,4.49730373,12.39076231,12.03054288,3.3850894392350233,9.41928112106827
2017-01-05,2.640588958,2.09219684,2.648922233,2.476567783,2.146998878,1.763746726,3.365045585,3.714386414,2.755016066,2.608120485,4.988930569,1.573869774,5.081477518,4.672848532,1.7694651299658268,2.7278131086475144
2017-01-06,1.181143976,-0.259743142,1.017443994,0.662047399,-2.389179726,-3.985134519,4.686744462,5.851688602,3.338722465,2.478454855,7.268386988,-1.789540011,4.066190517,4.68710886,-3.401394717389943,2.827651858554735
2017-01-07,-5.817884669,-6.828374693,-6.621799533,-6.171160789,-7.709740517,-8.743765498,-5.931205486,-5.354712521,-5.824128732,-6.128781595,-4.139659053,-8.004404231,-3.275580559,-3.849755292,-8.490106473043772,-6.097538869852852
2017-01-08,-3.201271641,-3.352665031,-3.239139909,-3.27188449,-4.003154909,-3.52141295,-2.974557847,-2.532046316,-2.884686723,-3.271869769,-2.079645929,-3.578771723,-2.126803003,-2.256474292,-3.513679676011986,-3.2248558121555706
2017-01-09,1.32801304,1.301683421,1.360404274,1.290430076,1.8747637,3.592465101,0.346440676,0.583541042,1.207977857,1.131137837,1.895094967,1.743307687,1.145743682,1.219145488,3.1739774345610905,1.007053615233743
2017-01-10,10.39720287,10.64902151,10.98186002,10.44850004,10.65965009,12.65725278,10.99162047,11.55326171,11.81413474,10.39663384,14.13177431,10.86243233,10.14995021,10.72317494,12.269654288533475,10.490719121066638
2017-01-11,18.94608967,18.87297786,20.07742341,19.01249049,17.07291243,15.61489299,18.32599528,18.95269045,20.67032748,18.96584483,21.57198685,17.54927227,20.21362483,20.56438937,16.127103166767892,18.86466537198073
2017-01-12,19.26601833,19.67747049,20.45143827,19.43573231,17.96351986,18.27492321,19.31175735,20.25146294,21.42761097,19.26501883,21.90609302,19.44261625,21.79546436,21.90275526,18.53538449336587,19.272409595723317
2017-01-13,17.00911058,16.11381542,17.53293896,16.53690727,12.67267273,8.574084983,21.16798577,21.74660227,19.54549942,19.32222691,22.85374958,13.32168042,21.31613737,21.58283313,9.791768373690056,19.614096898951413
2017-01-14,7.438467975,5.778540106,7.728426708,6.72018087,3.369262933,1.144082899,13.37904336,14.6377855,12.63781016,10.12830473,19.47250127,3.900487962,19.71484079,19.17062361,1.873254074300893,10.642344276868016
2017-01-15,5.265182004,4.474474035,6.017975056,4.934683597,2.193420424,0.312101825,7.75599088,8.290352998,9.472814566,6.179347967,13.2059123,2.831936938,17.77139069,16.77266721,0.9722708787400605,6.428662630778794
2017-01-16,12.05723962,11.6471695,13.32317588,11.95885146,8.223233918,3.683654333,13.97460111,14.9380174,15.20205065,12.85213022,17.62880968,9.556944807,17.60284397,17.69050154,5.072243398956205,13.029626627229803
2017-01-17,13.60337191,12.19369073,13.70507718,13.24940033,10.62213134,8.490610927,14.6035065,15.41319927,15.19372039,13.84505466,16.81764365,10.53323546,16.90861692,16.80765657,9.054173614914653,13.964988707159863
2017-01-18,8.038796624,7.68828611,8.390018369,7.918763643,6.71394429,5.376284087,8.547654385,9.153447867,9.308290246,8.106232557,10.8306918,6.900461666,11.78921244,11.74431193,5.757833534913197,8.176034624243643
2017-01-19,9.167507838,8.990881545,9.678475973,9.083178147,8.381043175,9.186067903,9.248450309,9.669109984,9.663400701,9.132427627,10.28923739,8.498992947,13.59666385,13.22427736,9.0872373585707,9.150774302531305
2017-01-20,14.72448397,14.68123294,13.83470153,14.40394459,13.67313521,12.48748207,14.20306908,14.21149868,13.13048162,14.54226017,14.12219162,14.71006935,14.33431109,14.06036701,12.942139735425759,14.488623857133692
2017-01-21,15.29246167,15.22437186,15.9170217,15.22935141,13.82038559,13.16364668,15.03342433,15.56914481,16.39847228,15.30373463,17.22218299,14.62002631,16.93122727,16.95044756,13.515402408345965,15.260990441696627
2017-01-22,16.15645223,15.1814223,15.56163078,15.6447833,14.23028201,13.18366218,17.39527485,18.33580594,16.00264829,16.75611098,19.53318771,14.57333446,16.30083244,16.3682017,13.522020594233128,16.8571820113887
2017-01-23,11.19414357,10.64743437,10.9176458,10.88677967,9.871982502,9.153473565,10.60368985,11.49517041,11.40866242,10.6630047,13.05268043,9.934113567,12.28146094,12.18653069,9.375654338915867,10.65362523825701
2017-01-24,12.71435005,11.90168278,12.09957664,12.1565594,12.33267306,12.35369015,12.85005629,13.20606285,11.96521062,12.64149844,13.96654033,11.83657956,11.98895818,12.41056814,12.252952852873007,12.674477708686933
2017-01-25,18.67778459,17.77768936,17.66743725,18.21210505,17.22895533,13.38692548,18.91986081,18.78022173,18.09722578,18.89664561,19.66108791,16.92931591,16.6789214,17.16674198,14.18881731127213,18.90031663134214
2017-01-26,6.763207597,5.50822368,6.518576098,6.165760624,3.763915779,2.873947341,8.463489191,9.120164605,8.346381012,7.358925217,11.0829003,4.007603017,11.18705188,10.99656932,3.236744090577713,7.5335900022404205
2017-01-27,5.36068981,4.543739716,5.148365008,5.051847938,4.005706661,3.051160057,5.811779358,6.349502188,6.173480498,5.279935843,7.717509335,3.91894662,6.468792807,6.529641279,3.283618415468216,5.364036298487954
2017-01-28,5.166887739,4.887038876,5.546592614,5.029936755,3.352523323,2.49824468,5.925375495,6.30250895,6.113058019,5.304857588,7.943104245,4.12925031,5.960100361,6.18341648,2.8991723612342324,5.402980131840988
2017-01-29,6.993239244,7.025508017,7.913982002,7.204466023,5.341587612,4.984085167,6.373067868,7.555804204,8.614417588,6.488398493,8.460455513,6.452771334,7.739586838,7.903483043,5.335641780740045,6.470161252494752
2017-01-30,10.58777439,11.32135347,11.68097248,11.15132707,9.762070839,9.870874339,9.847215134,10.72108919,11.52882561,10.04704871,10.72423365,10.82057506,9.54913124,9.98030511,10.10946871495255,10.015449011424401
2017-01-31,14.20490663,14.72849215,15.42730651,14.45094293,13.51336104,13.0622729,13.63012257,14.13118063,15.48330712,13.84548283,14.48999121,14.41431744,13.54408272,13.88383586,13.367503832227117,13.81142789570226
2017-02-01,15.61421913,16.19672458,15.96732139,15.4893639,15.32817972,14.93497712,14.64050806,14.9991227,15.51252972,15.56384102,15.15728332,16.98619356,15.73718693,15.46079838,15.288683583583772,15.417834308790889
2017-02-02,15.83046752,15.50630364,16.33786281,15.68762749,12.12154799,7.549152701,16.52191755,17.27531855,16.95400861,15.92812753,19.25970344,13.01466904,18.48356619,18.16201585,8.888543157186891,16.0220235910363
2017-02-03,6.515775176,5.343952371,7.359306407,6.007683538,3.421698886,1.668930822,8.422339745,9.180133947,8.608017988,7.01664026,10.50112638,3.949459933,11.89831171,11.62671604,2.2584526919901573,7.238923626504308
2017-02-04,6.358616721,7.071229861,8.324878316,6.815569633,3.774039054,1.934580341,6.839968681,7.799049786,8.728875811,6.382967768,9.312663069,6.06806946,8.720252942,8.968879978,2.8714215888389596,6.455233357139902
2017-02-05,9.842949066,9.464243277,9.254000406,9.650250431,9.829221788,8.713886903,9.976262645,9.948802182,8.63869868,9.740478738,10.90376903,10.00264977,8.824229095,9.060850898,8.932456258966251,9.777763265151618
2017-02-06,18.10114038,17.53107577,17.09853805,17.76379517,18.20371342,15.07819415,17.61700709,17.06398685,16.49741279,17.78910825,18.11366485,17.92038271,17.18483462,17.72499513,15.629156005875569,17.76189388047628
2017-02-07,20.53736386,21.11958908,21.09286213,20.74044632,19.85150514,18.29318836,19.9849587,20.97162349,21.23807346,19.9760934,22.78731656,21.32701323,20.86979866,21.19470372,18.899277517102878,19.977495270563445
2017-02-08,19.40904969,18.76299003,19.3793501,19.02665143,18.49803962,18.18154336,18.1791402,18.78197858,19.78087729,19.25878464,20.95873637,18.62484267,19.44712707,19.53372927,18.284655627793978,19.088060382566795
2017-02-09,13.86074955,10.81486246,12.62615324,12.60873291,11.0710414,9.681350767,15.78536592,16.38975248,14.55215619,14.70534454,17.75459462,9.236346653,16.39674345,16.30790662,9.726172497668726,14.876128402984076
2017-02-10,9.911722166,9.163039719,9.677350216,9.445379974,8.748574728,8.893874457,10.93602297,11.15645116,10.15622079,10.41904078,12.20977229,8.502662647,10.51278429,10.92169829,8.870451912448956,10.500791213035102
2017-02-11,16.90392903,16.67706129,16.47204974,16.5514405,16.86014621,18.68265737,17.06200705,17.48401915,15.26717469,17.23992287,18.5396736,17.62929607,13.75927328,14.04656549,18.383745156657884,17.211789027848116
2017-02-12,22.04464446,22.65872859,23.54945669,22.33132679,21.84295027,22.32191438,21.90350593,22.83321003,23.92451623,21.71712037,24.57675625,22.98977701,23.2444467,23.7713875,22.43068658195185,21.746593532782434
2017-02-13,17.42244214,17.09033954,18.20235903,17.32234361,14.59659868,11.96911881,18.28183139,19.434514,19.8555721,17.67181139,22.06098921,16.06965729,20.2666714,20.89411532,12.900696199736688,17.768273899008427
2017-02-14,13.75086726,13.23017174,14.41488222,13.78051257,10.02894199,5.852246695,14.78231393,15.68116872,15.6808485,14.09614313,17.62975189,11.64823369,16.50520266,17.36515411,7.181030157165834,14.204647370805745
2017-02-15,6.400264674,5.934377664,6.202525793,6.210892896,4.437516343,3.497062948,6.915436665,7.821749448,7.475272938,6.441356831,9.605351283,5.29584582,11.09226227,11.05919254,3.9221982191197378,6.516323111216943
2017-02-16,7.467713358,7.298286515,8.105233779,7.345822651,6.113452753,6.76127415,7.561484286,8.367875478,8.46715096,7.378916044,8.960613627,6.884204586,8.852266738,8.595140053,6.822327081841143,7.407785573996685
2017-02-17,9.541490449,9.825218912,10.02352547,9.491063366,9.145256684,10.20892014,9.233081009,9.98587336,10.013325,9.317168309,10.33675617,10.05442194,9.888807761,9.777783741,10.157344016301618,9.303871577853897
2017-02-18,15.48532219,14.98209654,14.532043,15.12795648,14.6844495,13.9244881,15.68401536,16.08506389,15.33191868,15.63713352,16.58905799,15.07641521,12.91198871,13.3836852,14.153272780158176,15.644546948925825
2017-02-19,19.56421628,19.80033543,21.07570161,19.79437992,16.49369517,13.47886212,20.05167281,21.35496366,21.36923552,19.5938114,22.76720394,17.36429956,19.4984833,20.38993821,14.488454525492772,19.666213059595975
2017-02-20,18.84073333,18.64285738,19.34277466,18.79277932,17.42552255,15.78248446,18.99153909,19.5790876,19.57185021,18.81649918,20.18050467,17.89982939,19.15384302,19.40585151,16.282168881991222,18.84417825428479
2017-02-21,14.91714992,14.41941835,13.51890752,14.46504891,14.57341361,13.71441757,14.61104397,14.83549341,14.94935376,14.81914769,15.04449112,14.89470103,15.04451483,14.71738327,13.916127158710706,14.786240232924511
2017-02-22,15.56743632,14.95429005,15.44803491,15.11924488,14.93171029,15.06273016,15.15436728,15.69380799,15.81387864,15.36383539,15.74364877,14.71861802,16.38957829,16.16498928,15.012309375241266,15.330712181830014
2017-02-23,17.98922626,17.57544209,17.34133939,17.31664422,18.40166331,19.32338816,18.09897082,18.22846067,17.80402245,18.27387472,18.08268609,18.06506748,18.04758824,18.14290691,19.02227928115692,18.24621715298685
2017-02-24,21.66598873,20.9462936,20.30770857,21.07599123,20.0224408,17.37033693,21.49608031,21.54014021,20.71264541,21.90122175,21.03943635,20.69207834,19.36823577,19.70917683,18.075521860257734,21.837156703270896
2017-02-25,10.2544444,8.870774753,9.946485922,9.83335955,7.745322412,6.194467369,12.39934745,13.45211936,11.08323232,10.83375467,15.18339785,7.731059801,14.26098319,13.83644294,6.608966496996851,11.081321975406844
2017-02-26,7.368838553,6.663601263,7.196190393,6.954323719,5.820682902,4.973418596,8.382275036,8.82020447,7.902044974,7.739103559,10.01482456,6.07165365,9.131329748,9.32594063,5.2504391250824165,7.840808313588501
2017-02-27,11.36205732,11.33912558,11.77630246,11.36281815,12.92052299,12.38230796,11.87097489,12.2918552,12.69855467,11.34289844,13.60849376,12.57907544,13.18891373,13.06491626,12.315673345175975,11.426403209212918
2017-02-28,21.02691054,21.17788291,21.82392914,21.10044872,19.80858437,16.76464848,21.3587718,22.0293889,22.33082183,21.05689361,23.20173839,20.6910106,21.87692378,22.22469801,17.614290464063426,21.104629631150654
2017-03-01,20.16306445,20.06532167,20.82073964,20.37534686,18.4879507,15.48940789,20.04026946,20.7249586,22.15380426,20.2194325,23.33464157,18.48025067,23.12394936,23.38379291,16.241491342301536,20.19110143485463
2017-03-02,10.59674298,9.778574499,10.44666648,10.20260953,8.761179087,7.458355096,11.74721362,12.4687462,11.85265378,10.85486191,13.67672742,8.790850534,13.92793362,14.0104029,7.817746012677989,10.995969553789651
2017-03-03,9.368977763,9.601449425,10.00345282,9.235832056,8.87072595,8.915301672,9.556862841,9.865037263,10.78948557,9.10781021,10.86499023,9.200098317,10.63383955,10.82030739,9.008548057259059,9.178818936702562
2017-03-04,11.02846485,11.90481453,12.77724977,10.97442462,10.2785113,10.85950566,10.81474609,11.35241865,13.07319806,10.93885682,12.41364582,11.37735874,12.19487848,12.45775158,11.011580674663529,10.91923118082314
2017-03-05,11.96192557,12.38090572,12.40669957,11.98993447,12.09059281,12.95961792,12.12785674,12.47526021,11.85993977,11.84208194,14.1975795,12.56081875,11.35960917,11.68094149,12.862050875823897,11.88727153086486
2017-03-06,16.63140233,15.71756418,15.88726263,16.22435332,16.65666987,18.72588619,17.01677126,17.64567929,16.21338761,16.6313946,19.18154387,15.98549327,14.8874798,15.5617956,18.13909019846524,16.692334240564062
2017-03-07,21.83875409,20.64282212,20.99661303,21.42482168,19.24405767,17.70924304,22.29398514,22.64256496,22.37559573,22.11748165,23.31078092,20.34436623,20.62525376,21.43848271,18.277023724075615,22.145392160301533
2017-03-08,14.47087738,12.58737406,13.68036352,13.59555013,11.9184118,11.09263637,16.10826995,16.7344703,14.91237085,15.31346836,18.74374618,11.90352642,15.34398784,15.66113138,11.318493186695726,15.43915039589274
2017-03-09,17.15222262,15.21093378,16.24599096,16.27696649,15.33942663,15.06974525,18.19273675,18.45159735,16.81087536,17.94978179,18.98418623,14.5671217,16.2370458,16.60552529,15.021976321272286,17.988200276308056
2017-03-10,19.23731805,19.76839381,20.25178016,19.41496779,19.02917727,19.72657236,19.1960592,19.73889903,20.56552078,19.03675139,20.6966395,19.4558411,20.53115796,20.82218698,19.697885699887514,19.06194274611494
2017-03-11,19.72408267,17.56448909,19.31258649,19.06154539,17.07154033,12.52934099,20.03370266,20.68676482,21.59125577,19.85457505,20.65379943,15.4222292,20.08690854,21.00921141,13.309406590784734,19.882900512596773
